Latitude,Longitude,Address,Description
40.697597,-73.993552,70 Clark St,70 Clark St<BR>Racks: 1 small
40.689902,-73.980294,75 Dekalb Ave,75 Dekalb Ave<BR>Racks: 1 small
40.689902,-73.980294,75 Dekalb Ave,75 Dekalb Ave<BR>Racks: 1 small
40.689934,-73.993217,193 Atlantic Ave,193 Atlantic Ave<BR>Racks: 1 large
40.689895,-73.993077,197 Atlantic Ave,197 Atlantic Ave<BR>Racks: 1 small
40.689876,-73.993008,199 Atlantic Ave,199 Atlantic Ave<BR>Racks: 1 small
40.702587,-73.992686,20 Front St,20 Front St<BR>Racks: 1 small
40.704313,-73.986587,20 Jay St,20 Jay St<BR>Racks: 1 large
40.690398,-73.994295,200 Clinton St,200 Clinton St<BR>Racks: 1 small
40.690398,-73.994295,200 Clinton St,200 Clinton St<BR>Racks: 2 small
40.689857,-73.99294,201 Atlantic Ave,201 Atlantic Ave<BR>Racks: 2 large
40.689525,-73.991898,216 Atlantic Ave,216 Atlantic Ave<BR>Racks: 1 large
40.689506,-73.991843,218 Atlantic Ave,218 Atlantic Ave<BR>Racks: 1 small
40.689434,-73.99162,226 Atlantic Ave,226 Atlantic Ave<BR>Racks: 1 large
40.689415,-73.991566,228 Atlantic Ave,228 Atlantic Ave<BR>Racks: 1 large
40.689376,-73.991454,232 Atlantic Ave,232 Atlantic Ave<BR>Racks: 1 large
40.704159,-73.986572,25 Jay St,25 Jay St<BR>Racks: 3 small
40.704159,-73.986572,25 Jay St,25 Jay St<BR>Racks: 1 small
40.69132,-73.995972,292 Henry St,292 Henry St<BR>Racks: 1 large
40.693158,-73.968411,430 Myrtle Ave,430 Myrtle Ave<BR>Racks: 1 small
40.693196,-73.968072,438 Myrtle Ave,438 Myrtle Ave<BR>Racks: 1 small
40.69327,-73.96743,450 Myrtle Ave,450 Myrtle Ave<BR>Racks: 1 small
40.693305,-73.967253,455 Myrtle Ave,455 Myrtle Ave<BR>Racks: 1 large
40.693292,-73.967228,456 Myrtle Ave,456 Myrtle Ave<BR>Racks: 1 small
40.693363,-73.966737,463 Myrtle Ave,463 Myrtle Ave<BR>Racks: 1 large
40.693429,-73.966056,481 Myrtle Ave,481 Myrtle Ave<BR>Racks: 1 small
40.693412,-73.966052,482 Myrtle Ave,482 Myrtle Ave<BR>Racks: 1 large
40.693445,-73.965684,484 Myrtle Ave,484 Myrtle Ave<BR>Racks: 1 large
40.693494,-73.965327,493 Myrtle Ave,493 Myrtle Ave<BR>Racks: 1 small
40.685402,-73.973268,125 S Oxford St,125 S Oxford St<BR>Racks: 1 large
40.689618,-73.973273,166 Dekalb Ave,166 Dekalb Ave<BR>Racks: 1 large
40.686811,-73.975683,660 Fulton St,660 Fulton St<BR>Racks: 1 small
40.68761,-73.977662,697 Fulton St,697 Fulton St<BR>Racks: 1 small
40.686066,-73.973848,702 Fulton St,702 Fulton St<BR>Racks: 1 small
40.686481,-73.974828,745 Fulton St,745 Fulton St<BR>Racks: 1 small
40.686069,-73.973815,771 Fulton St,771 Fulton St<BR>Racks: 1 small
40.688126,-73.980417,30 Flatbush Ave,30 Flatbush Ave<BR>Racks: 1 large
40.68763,-73.986612,349 Atlantic Ave,349 Atlantic Ave<BR>Racks: 1 small
40.68754,-73.986377,357 Atlantic Ave,357 Atlantic Ave<BR>Racks: 1 small
40.687466,-73.98623,364 Atlantic Ave,364 Atlantic Ave<BR>Racks: 1 small
40.687427,-73.986085,367 Atlantic Ave,367 Atlantic Ave<BR>Racks: 1 small
40.687356,-73.985948,374 Atlantic Ave,374 Atlantic Ave<BR>Racks: 1 small
40.687315,-73.985793,377 Atlantic Ave,377 Atlantic Ave<BR>Racks: 1 small
40.687246,-73.985667,384 Atlantic Ave,384 Atlantic Ave<BR>Racks: 1 small
40.687202,-73.985555,388 Atlantic Ave,388 Atlantic Ave<BR>Racks: 1 small
40.687177,-73.985444,389 Atlantic Ave,389 Atlantic Ave<BR>Racks: 1 small
40.68707,-73.985216,400 Atlantic Ave,400 Atlantic Ave<BR>Racks: 1 small
40.686765,-73.984384,405 Atlantic Ave,405 Atlantic Ave<BR>Racks: 1 small
40.686697,-73.984207,411 Atlantic Ave,411 Atlantic Ave<BR>Racks: 1 large
40.686708,-73.984279,414 Atlantic Ave,414 Atlantic Ave<BR>Racks: 1 small
40.686653,-73.984092,415 Atlantic Ave,415 Atlantic Ave<BR>Racks: 1 small
40.686653,-73.984142,420 Atlantic Ave,420 Atlantic Ave<BR>Racks: 1 small
40.686562,-73.983857,423 Atlantic Ave,423 Atlantic Ave<BR>Racks: 1 large
40.686631,-73.983861,0 Atlantic Ave,Atlantic Ave<BR>Racks: 2 small
40.686601,-73.984005,426 Atlantic Ave,426 Atlantic Ave<BR>Racks: 1 small
40.686458,-73.983637,442 Atlantic Ave,442 Atlantic Ave<BR>Racks: 1 small
40.686403,-73.9835,448 Atlantic Ave,448 Atlantic Ave<BR>Racks: 1 small
40.686387,-73.983453,450 Atlantic Ave,450 Atlantic Ave<BR>Racks: 1 small
40.686296,-73.983223,460 Atlantic Ave,460 Atlantic Ave<BR>Racks: 2 small
40.685796,-73.981889,475 Atlantic Ave,475 Atlantic Ave<BR>Racks: 1 large
40.685703,-73.981654,485 Atlantic Ave,485 Atlantic Ave<BR>Racks: 1 small
40.68581,-73.981972,486 Atlantic Ave,486 Atlantic Ave<BR>Racks: 1 small
40.685667,-73.981557,489 Atlantic Ave,489 Atlantic Ave<BR>Racks: 1 small
40.685648,-73.98151,491 Atlantic Ave,491 Atlantic Ave<BR>Racks: 1 small
40.685719,-73.981744,494 Atlantic Ave,494 Atlantic Ave<BR>Racks: 1 large
40.685697,-73.981687,496 Atlantic Ave,496 Atlantic Ave<BR>Racks: 1 large
40.685593,-73.981369,497 Atlantic Ave,497 Atlantic Ave<BR>Racks: 1 small
40.685653,-73.981571,500 Atlantic Ave,500 Atlantic Ave<BR>Racks: 1 small
40.685154,-73.980241,519 Atlantic Ave,519 Atlantic Ave<BR>Racks: 1 small
40.685066,-73.980018,527 Atlantic Ave,527 Atlantic Ave<BR>Racks: 1 small
40.685022,-73.979906,531 Atlantic Ave,531 Atlantic Ave<BR>Racks: 1 small
40.684978,-73.979794,535 Atlantic Ave,535 Atlantic Ave<BR>Racks: 1 small
40.684937,-73.979682,539 Atlantic Ave,539 Atlantic Ave<BR>Racks: 1 large
40.684986,-73.979859,540 Atlantic Ave,540 Atlantic Ave<BR>Racks: 2 large
40.684986,-73.979859,540 Atlantic Ave,540 Atlantic Ave<BR>Racks: 1 small
40.684893,-73.97957,543 Atlantic Ave,543 Atlantic Ave<BR>Racks: 1 small
40.684871,-73.979513,545 Atlantic Ave,545 Atlantic Ave<BR>Racks: 1 small
40.684876,-73.979581,550 Atlantic Ave,550 Atlantic Ave<BR>Racks: 1 large
40.684739,-73.979178,557 Atlantic Ave,557 Atlantic Ave<BR>Racks: 1 small
40.684769,-73.9793,560 Atlantic Ave,560 Atlantic Ave<BR>Racks: 1 small
40.684681,-73.979077,568 Atlantic Ave,568 Atlantic Ave<BR>Racks: 2 small
40.688573,-73.979317,57 Rockwell Pl,57 Rockwell Pl<BR>Racks: 3 small
40.683432,-73.975706,625 Atlantic Ave,625 Atlantic Ave<BR>Racks: 8 large
40.687077,-73.975744,67 Lafayette Ave,67 Lafayette Ave<BR>Racks: 1 small
40.686484,-73.974883,678 Fulton St,678 Fulton St<BR>Racks: 1 small
40.686371,-73.974605,686 Fulton St,686 Fulton St<BR>Racks: 1 small
40.687085,-73.975683,69 Lafayette Ave,69 Lafayette Ave<BR>Racks: 1 large
40.688258,-73.980489,7 Flatbush Ave,7 Flatbush Ave<BR>Racks: 1 large
40.68711,-73.975445,71 Lafayette Ave,71 Lafayette Ave<BR>Racks: 1 large
40.685965,-73.973599,710 Fulton St,710 Fulton St<BR>Racks: 1 large
40.686695,-73.975355,727 Fulton St,727 Fulton St<BR>Racks: 1 large
40.686481,-73.974828,745 Fulton St,745 Fulton St<BR>Racks: 1 large
40.687126,-73.975293,75 Lafayette Ave,75 Lafayette Ave<BR>Racks: 1 large
40.686326,-73.982487,75 Nevins St,75 Nevins St<BR>Racks: 1 large
40.686209,-73.974158,759 Fulton St,759 Fulton St<BR>Racks: 3 large
40.685487,-73.974421,80 Hanson Pl,"80 Hanson Pl<BR>Racks: 1 large, 1 small"
40.686997,-73.974587,86 S Portland Ave,86 S Portland Ave<BR>Racks: 1 large
40.687184,-73.974763,89 Lafayette Ave,89 Lafayette Ave<BR>Racks: 1 small
40.688225,-73.980467,9 Flatbush Ave,9 Flatbush Ave<BR>Racks: 2 large
40.689839,-73.979068,94 Dekalb Ave,94 Dekalb Ave<BR>Racks: 1 small
40.689836,-73.979006,96 Dekalb Ave,96 Dekalb Ave<BR>Racks: 3 small
40.688489,-73.980669,0 Flatbush Ave,Flatbush Ave<BR>Racks: 1 small
40.684857,-73.979524,552 Atlantic Ave,552 Atlantic Ave<BR>Racks: 1 small
40.679496,-73.978364,101 5th Ave,101 5th Ave<BR>Racks: 1 small
40.679271,-73.978541,120 5th Ave,120 5th Ave<BR>Racks: 2 small
40.677645,-73.97308,160 Park Pl,160 Park Pl<BR>Racks: 1 small
40.677577,-73.972892,164 Park Pl,164 Park Pl<BR>Racks: 1 small
40.677577,-73.972892,164 Park Pl,164 Park Pl<BR>Racks: 2 small
40.676564,-73.972114,0 Flatbush Ave,Flatbush Ave<BR>Racks: 1 large
40.676229,-73.971779,340 Flatbush Ave,340 Flatbush Ave<BR>Racks: 1 small
40.676229,-73.971779,340 Flatbush Ave,340 Flatbush Ave<BR>Racks: 1 small
40.683424,-73.978987,35 4th Ave,35 4th Ave<BR>Racks: 1 small
40.679705,-73.980697,362 Butler St,362 Butler St<BR>Racks: 1 small
40.677612,-73.972986,162 Park Pl,162 Park Pl<BR>Racks: 1 small
40.682266,-73.979752,67 4th Ave,67 4th Ave<BR>Racks: 1 small
40.680775,-73.97752,72 5th Ave,72 5th Ave<BR>Racks: 1 small
40.675709,-73.978632,783 Union St,783 Union St<BR>Racks: 1 large
40.674868,-73.976473,833 Union St,833 Union St<BR>Racks: 1 large
40.674822,-73.976358,837 Union St,837 Union St<BR>Racks: 1 large
40.680482,-73.977715,86 5th Ave,86 5th Ave<BR>Racks: 1 small
40.679993,-73.978025,87 5th Ave,87 5th Ave<BR>Racks: 1 small
40.679757,-73.978184,97 5th Ave,97 5th Ave<BR>Racks: 1 small
40.679625,-73.978274,99 5th Ave,99 5th Ave<BR>Racks: 1 small
40.681137,-73.975346,216 Flatbush Ave,216 Flatbush Ave<BR>Racks: 1 large
40.676975,-73.972323,320 Flatbush Ave,320 Flatbush Ave<BR>Racks: 1 large
40.676775,-73.972175,326 Flatbush Ave,326 Flatbush Ave<BR>Racks: 1 large
40.676506,-73.971981,334 Flatbush Ave,334 Flatbush Ave<BR>Racks: 1 large
40.676262,-73.971804,338 Flatbush Ave,338 Flatbush Ave<BR>Racks: 1 large
40.676127,-73.971797,0 Flatbush Ave,Flatbush Ave<BR>Racks: 1 large
40.680783,-73.974686,477 Bergen St,477 Bergen St<BR>Racks: 1 large
40.675026,-73.97121,5 Plaza St West,5 Plaza St West<BR>Racks: 1 large
40.680397,-73.977773,90 5th Ave,90 5th Ave<BR>Racks: 2 small
40.68248,-73.979578,0 Bergen St,Bergen St<BR>Racks: 1 large
40.678898,-73.97879,130 5th Ave,130 5th Ave<BR>Racks: 1 small
40.678212,-73.97923,141 5th Ave,141 5th Ave<BR>Racks: 1 small
40.679034,-73.973786,295 Flatbush Ave,295 Flatbush Ave<BR>Racks: 1 small
40.679034,-73.973786,295 Flatbush Ave,295 Flatbush Ave<BR>Racks: 1 small
40.679289,-73.972163,142 St Marks Ave,142 St Marks Ave<BR>Racks: 1 small
40.679275,-73.972102,144 St Marks Ave,144 St Marks Ave<BR>Racks: 1 small
40.679575,-73.974182,271 Flatbush Ave,271 Flatbush Ave<BR>Racks: 1 large
40.679394,-73.974049,279 Flatbush Ave,279 Flatbush Ave<BR>Racks: 1 large
40.678853,-73.973652,303 Flatbush Ave,303 Flatbush Ave<BR>Racks: 1 large
40.680747,-73.974603,488 Bergen St,488 Bergen St<BR>Racks: 1 large
40.681296,-73.97319,509 Dean St,509 Dean St<BR>Racks: 1 large
40.680398,-73.972942,524 Bergen St,524 Bergen St<BR>Racks: 1 large
40.681208,-73.972775,525 Dean St,525 Dean St<BR>Racks: 1 small
40.677582,-73.972312,636 Carlton Ave,636 Carlton Ave<BR>Racks: 1 small
40.678546,-73.973429,307 Flatbush Ave,307 Flatbush Ave<BR>Racks: 1 small
40.686603,-73.966676,132 Greene Ave,132 Greene Ave<BR>Racks: 1 small
40.687434,-73.965651,373 Washington Ave,373 Washington Ave<BR>Racks: 1 small
40.686228,-73.97343,117 S Oxford St,117 S Oxford St<BR>Racks: 1 large
40.684787,-73.962923,118 Gates Ave,118 Gates Ave<BR>Racks: 1 small
40.685055,-73.960756,173 Gates Ave,173 Gates Ave<BR>Racks: 1 large
40.68793,-73.962705,285 Grand Ave,285 Grand Ave<BR>Racks: 1 large
40.686011,-73.971966,29 Greene Ave,29 Greene Ave<BR>Racks: 2 large
40.683467,-73.964853,499 Washington Ave,499 Washington Ave<BR>Racks: 1 large
40.683418,-73.964842,501 Washington Ave,501 Washington Ave<BR>Racks: 1 large
40.681179,-73.96762,524 Vanderbilt Ave,524 Vanderbilt Ave<BR>Racks: 1 large
40.683941,-73.960955,62 Downing St,62 Downing St<BR>Racks: 1 large
40.687958,-73.964728,64 St James Pl,64 St James Pl<BR>Racks: 1 small
40.685957,-73.973527,781 Fulton St,781 Fulton St<BR>Racks: 1 large
40.683375,-73.966342,921 Fulton St,921 Fulton St<BR>Racks: 1 small
40.683141,-73.965217,947 Fulton St,947 Fulton St<BR>Racks: 1 small
40.682485,-73.965629,525 Waverly Pl,525 Waverly Pl<BR>Racks: 1 small
40.683212,-73.965563,937 Fulton St,937 Fulton St<BR>Racks: 1 small
40.683212,-73.965563,937 Fulton St,937 Fulton St<BR>Racks: 1 small
40.683048,-73.967824,470 Vanderbilt Ave,470 Vanderbilt Ave<BR>Racks: 1 small
40.683545,-73.967204,854 Fulton St,854 Fulton St<BR>Racks: 1 small
40.68332,-73.966083,929 Fulton St,929 Fulton St<BR>Racks: 1 small
40.68266,-73.962997,950 Fulton St,950 Fulton St<BR>Racks: 1 small
40.685912,-73.972777,13 Greene Ave,13 Greene Ave<BR>Racks: 1 large
40.675474,-73.970647,10 Plaza St East,10 Plaza St East<BR>Racks: 1 large
40.67869,-73.96929,218 St Marks Ave,218 St Marks Ave<BR>Racks: 1 small
40.677049,-73.972352,345 Flatbush Ave,345 Flatbush Ave<BR>Racks: 1 small
40.677019,-73.97233,347 Flatbush Ave,347 Flatbush Ave<BR>Racks: 1 small
40.676923,-73.972262,353 Flatbush Ave,353 Flatbush Ave<BR>Racks: 1 small
40.676893,-73.972236,355 Flatbush Ave,355 Flatbush Ave<BR>Racks: 1 small
40.676577,-73.972006,375 Flatbush Ave,375 Flatbush Ave<BR>Racks: 1 large
40.676544,-73.971984,377 Flatbush Ave,377 Flatbush Ave<BR>Racks: 1 small
40.675954,-73.971555,395 Flatbush Ave,395 Flatbush Ave<BR>Racks: 1 large
40.67568,-73.971357,401 Flatbush Ave,401 Flatbush Ave<BR>Racks: 1 large
40.679859,-73.968082,560 Vanderbilt Ave,560 Vanderbilt Ave<BR>Racks: 1 large
40.679752,-73.968121,564 Vanderbilt Ave,564 Vanderbilt Ave<BR>Racks: 1 large
40.679645,-73.968158,568 Vanderbilt Ave,568 Vanderbilt Ave<BR>Racks: 1 large
40.679014,-73.968385,584 Vanderbilt Ave,584 Vanderbilt Ave<BR>Racks: 1 small
40.679801,-73.968082,593 Vanderbilt Ave,593 Vanderbilt Ave<BR>Racks: 1 small
40.678734,-73.968486,594 Vanderbilt Ave,594 Vanderbilt Ave<BR>Racks: 1 small
40.679667,-73.968129,597 Vanderbilt Ave,597 Vanderbilt Ave<BR>Racks: 1 small
40.678157,-73.968692,608 Vanderbilt Ave,608 Vanderbilt Ave<BR>Racks: 1 small
40.679104,-73.968331,609 Vanderbilt Ave,609 Vanderbilt Ave<BR>Racks: 1 small
40.67892,-73.968396,615 Vanderbilt Ave,615 Vanderbilt Ave<BR>Racks: 1 small
40.678797,-73.968443,619 Vanderbilt Ave,619 Vanderbilt Ave<BR>Racks: 1 small
40.67785,-73.968804,620 Vanderbilt Ave,620 Vanderbilt Ave<BR>Racks: 1 small
40.677798,-73.968822,622 Vanderbilt Ave,622 Vanderbilt Ave<BR>Racks: 1 small
40.678673,-73.968486,623 Vanderbilt Ave,623 Vanderbilt Ave<BR>Racks: 1 small
40.678286,-73.968623,629 Vanderbilt Ave,629 Vanderbilt Ave<BR>Racks: 2 large
40.677309,-73.968999,632 Vanderbilt Ave,632 Vanderbilt Ave<BR>Racks: 2 small
40.678042,-73.968714,637 Vanderbilt Ave,637 Vanderbilt Ave<BR>Racks: 1 large
40.678042,-73.968714,637 Vanderbilt Ave,637 Vanderbilt Ave<BR>Racks: 1 small
40.679513,-73.968706,638 Bergen St,638 Bergen St<BR>Racks: 1 small
40.677795,-73.9688,645 Vanderbilt Ave,645 Vanderbilt Ave<BR>Racks: 1 small
40.67692,-73.969143,646 Vanderbilt Ave,646 Vanderbilt Ave<BR>Racks: 1 small
40.677427,-73.968934,651 Vanderbilt Ave,651 Vanderbilt Ave<BR>Racks: 1 small
40.677326,-73.96897,655 Vanderbilt Ave,655 Vanderbilt Ave<BR>Racks: 1 small
40.677172,-73.969028,661 Vanderbilt Ave,661 Vanderbilt Ave<BR>Racks: 1 small
40.677068,-73.969064,665 Vanderbilt Ave,665 Vanderbilt Ave<BR>Racks: 1 small
40.677018,-73.969082,667 Vanderbilt Ave,667 Vanderbilt Ave<BR>Racks: 1 small
40.676497,-73.969273,679 Vanderbilt Ave,679 Vanderbilt Ave<BR>Racks: 1 small
40.676445,-73.969291,681 Vanderbilt Ave,681 Vanderbilt Ave<BR>Racks: 1 small
40.67877,-73.969669,204 St Marks Ave,204 St Marks Ave<BR>Racks: 1 small
40.67987,-73.968056,591 Vanderbilt Ave,591 Vanderbilt Ave<BR>Racks: 1 small
40.675954,-73.971555,395 Flatbush Ave,395 Flatbush Ave<BR>Racks: 1 small
40.671911,-73.963377,200 Eastern Parkway,200 Eastern Parkway<BR>Racks: 7 large
40.666948,-73.961679,1000 Washington Ave,1000 Washington Ave<BR>Racks: 1 small
40.68361,-74.005398,15 Caroll St,15 Caroll St<BR>Racks: 1 small
40.684735,-73.998817,212 Degraw St,212 Degraw St<BR>Racks: 1 small
40.684304,-73.995057,0 Court St,Court St<BR>Racks: 1 small
40.681491,-73.994001,307 Smith St,307 Smith St<BR>Racks: 2 small
40.681104,-73.994289,320 Smith St,320 Smith St<BR>Racks: 1 large
40.681145,-73.994235,321 Smith st,321 Smith st<BR>Racks: 1 small
40.68086,-73.99443,325 Smith St,325 Smith St<BR>Racks: 1 small
40.680423,-73.99682,383 Court St,383 Court St<BR>Racks: 1 large
40.679907,-73.997072,395 Court St,395 Court St<BR>Racks: 1 large
40.679375,-73.997328,407 Court St,407 Court St<BR>Racks: 1 large
40.683684,-73.992958,61 Douglass St,61 Douglass St<BR>Racks: 1 large
40.683511,-74.00556,8 Caroll St,8 Caroll St<BR>Racks: 1 small
40.678894,-74.009587,88 Visitation Pl,88 Visitation Pl<BR>Racks: 1 large
40.678894,-74.009587,88 Visitation Pl,88 Visitation Pl<BR>Racks: 1 large
40.683388,-73.999452,192 Union St,192 Union St<BR>Racks: 1 small
40.680983,-74.008653,228 Van Brunt St,228 Van Brunt St<BR>Racks: 1 large
40.683256,-74.003461,259 Columbus St,259 Columbus St<BR>Racks: 1 small
40.679042,-74.010931,318 Van Brunt St,318 Van Brunt St<BR>Racks: 1 large
40.683305,-74.004601,34 Carroll St,34 Carroll St<BR>Racks: 1 small
40.679303,-73.995021,4 Second St,4 Second St<BR>Racks: 1 small
40.683256,-74.004431,40 Carroll St,40 Carroll St<BR>Racks: 1 small
40.683267,-74.004399,43 Carroll St,43 Carroll St<BR>Racks: 1 small
40.679317,-73.997383,430 Court St,430 Court St<BR>Racks: 1 small
40.67538,-74.015232,436 Van Brunt St,436 Van Brunt St<BR>Racks: 1 large
40.679062,-73.997502,438 Court St,438 Court St<BR>Racks: 1 large
40.678933,-73.997563,442 Court St,442 Court St<BR>Racks: 1 small
40.677459,-73.998251,457 Court St,457 Court St<BR>Racks: 1 large
40.683209,-74.004265,46 Carroll St,46 Carroll St<BR>Racks: 1 small
40.677237,-73.998356,463 Court St,463 Court St<BR>Racks: 1 large
40.683231,-74.00428,47 Carroll St,47 Carroll St<BR>Racks: 1 small
40.674249,-74.016558,480 Van Brunt St,480 Van Brunt St<BR>Racks: 3 large
40.674249,-74.016558,480 Van Brunt St,480 Van Brunt St<BR>Racks: 3 small
40.683179,-74.004154,50 Carroll St,50 Carroll St<BR>Racks: 1 small
40.683198,-74.004157,51 Carroll St,51 Carroll St<BR>Racks: 1 small
40.683577,-73.999686,518 Henry St,518 Henry St<BR>Racks: 1 small
40.683374,-73.999784,520 Henry St,520 Henry St<BR>Racks: 2 small
40.683146,-74.003977,57 Carroll St,57 Carroll St<BR>Racks: 1 small
40.682564,-74.004633,59 Summit St,59 Summit St<BR>Racks: 2 small
40.682531,-74.004514,63 Summit St,63 Summit St<BR>Racks: 1 small
40.674569,-73.99743,7 9th St,7 9th St<BR>Racks: 1 large
40.682468,-74.004276,71 Summit St,71 Summit St<BR>Racks: 1 small
40.683956,-73.991646,72 Butler St,72 Butler St<BR>Racks: 1 large
40.68386,-74.003865,82 President St,82 President St<BR>Racks: 1 small
40.683802,-74.003663,90 President St,90 President St<BR>Racks: 1 small
40.679174,-73.995594,358 Smith St,"358 Smith St<BR>Racks: 4 large, 1 small"
40.679174,-73.995594,358 Smith St,358 Smith St<BR>Racks: 1 small
40.678282,-74.013996,165 Conover St,165 Conover St<BR>Racks: 1 small
40.684949,-73.994638,265 Court St,265 Court St<BR>Racks: 1 small
40.679174,-73.995594,358 Smith St,358 Smith St<BR>Racks: 1 small
40.673815,-74.017045,499 Van Brunt St,499 Van Brunt St<BR>Racks: 1 small
40.683506,-74.005881,149 Van Brunt St,149 Van Brunt St<BR>Racks: 1 small
40.682523,-73.996366,278 Union St,278 Union St<BR>Racks: 1 small
40.681195,-73.994202,319 Smith St,319 Smith St<BR>Racks: 1 small
40.679174,-73.995594,358 Smith St,358 Smith St<BR>Racks: 1 small
40.679303,-73.995021,4 2nd St,4 2nd St<BR>Racks: 1 small
40.677459,-73.998251,457 Court St,457 Court St<BR>Racks: 1 small
40.677237,-73.998356,463 Court St,463 Court St<BR>Racks: 1 small
40.676008,-73.980745,222 5th Ave,222 5th Ave<BR>Racks: 2 small
40.677315,-73.98312,224 4th Ave,224 4th Ave<BR>Racks: 1 small
40.675616,-73.98099,227 5th Ave,227 5th Ave<BR>Racks: 1 small
40.677071,-73.983286,234 4th Ave,234 4th Ave<BR>Racks: 1 large
40.675588,-73.981033,234 5th Ave,234 5th Ave<BR>Racks: 1 small
40.675363,-73.981163,235 5th Ave,235 5th Ave<BR>Racks: 1 small
40.6753,-73.981207,237 5th Ave,237 5th Ave<BR>Racks: 1 small
40.675295,-73.981235,246 5th Ave,246 5th Ave<BR>Racks: 1 small
40.674919,-73.981502,247 5th Ave,247 5th Ave<BR>Racks: 1 small
40.674869,-73.981542,249 5th Ave,249 5th Ave<BR>Racks: 1 large
40.67446,-73.981881,261 5th Ave,261 5th Ave<BR>Racks: 1 small
40.668619,-73.980152,274 7th Ave,274 7th Ave<BR>Racks: 1 small
40.669743,-73.987444,275 9th St,275 9th St<BR>Racks: 1 large
40.668383,-73.980351,284 7th Ave,284 7th Ave<BR>Racks: 1 small
40.667357,-73.98118,311 7th Ave,311 7th Ave<BR>Racks: 1 large
40.672654,-73.983388,321 5th Ave,321 5th Ave<BR>Racks: 2 large
40.6721,-73.98385,339 5th Ave,339 5th Ave<BR>Racks: 1 small
40.66862,-73.985145,341 9th St,341 9th St<BR>Racks: 1 small
40.668425,-73.984745,357 9th St,357 9th St<BR>Racks: 4 large
40.664146,-73.984609,369 14th St,369 14th St<BR>Racks: 1 small
40.664041,-73.983971,420 7th Ave,420 7th Ave<BR>Racks: 1 small
40.667066,-73.98193,435 9th St,435 9th St<BR>Racks: 1 small
40.673984,-73.975799,110 7th Ave,110 7th Ave<BR>Racks: 1 small
40.673729,-73.975944,111 7th Ave,111 7th Ave<BR>Racks: 1 small
40.673737,-73.975965,114 7th Ave,114 7th Ave<BR>Racks: 1 small
40.673073,-73.976441,130 7th Ave,130 7th Ave<BR>Racks: 1 small
40.664957,-73.97656,135 Prospect Park West,135 Prospect Park West<BR>Racks: 1 small
40.663818,-73.977515,154 Prospect Park West,154 Prospect Park West<BR>Racks: 1 small
40.6635,-73.977775,161 Prospect Park West,161 Prospect Park West<BR>Racks: 1 small
40.67146,-73.977783,180 7th Ave,180 7th Ave<BR>Racks: 3 small
40.676186,-73.979901,702 Union St,702 Union St<BR>Racks: 3 large
40.676313,-73.980514,207 5th Ave,207 5th Ave<BR>Racks: 1 large
40.670904,-73.974157,274 Garfield Pl,274 Garfield Pl<BR>Racks: 5 large
40.671911,-73.984009,347 5th Ave,347 5th Ave<BR>Racks: 1 small
40.671537,-73.984229,0 5th Ave,5th Ave<BR>Racks: 2 small
40.668279,-73.984442,369 9th St,369 9th St<BR>Racks: 1 large
40.670807,-73.984953,390 5th Ave,390 5th Ave<BR>Racks: 1 small
40.668422,-73.983606,431 6th Ave,431 6th Ave<BR>Racks: 2 large
40.670215,-73.988821,439 4th Ave,439 4th Ave<BR>Racks: 1 small
40.666559,-73.985185,480 6th Ave,480 6th Ave<BR>Racks: 1 small
40.66761,-73.987621,492 5th Ave,492 5th Ave<BR>Racks: 1 small
40.666364,-73.985322,497 6th Ave,497 6th Ave<BR>Racks: 1 small
